Full_Name,Age,Gender,Marital_Status,Number_of_Dependents,Employment_Type,Employment_Experience,Monthly_Income,Annual_Income,Credit_Score,Loan_Amount,Loan_Purpose,Loan_Term,Interest_Rate,Existing_Loans,Loan_Default
Applicant_1407,38,Male,Single,0,Unemployed,0,5000.0,60000.0,691,250000,Education,48,15.02,2,1
Applicant_1408,53,Male,Married,2,Salaried,24,103500.0,1242000.0,728,200000,Vehicle,12,8.06,0,0
Applicant_1409,36,Female,Divorced,1,Self-Employed,3,41000.0,492000.0,534,400000,Business,48,14.01,1,0
Applicant_1410,62,Male,Divorced,0,Salaried,34,113100.0,1357200.0,715,250000,Education,60,7.19,4,0
Applicant_1411,64,Female,Married,4,Self-Employed,40,106800.0,1281600.0,508,50000,Vehicle,48,10.33,2,0
Applicant_1412,22,Male,Single,4,Salaried,1,42300.0,507600.0,452,750000,Personal,36,17.75,2,1
Applicant_1413,55,Male,Single,3,Unemployed,0,5000.0,60000.0,722,500000,Home,24,7.89,3,1
Applicant_1414,62,Male,Single,3,Freelancer,8,53700.0,644400.0,793,150000,Business,240,13.37,1,0
Applicant_1415,54,Female,Married,0,Salaried,25,117100.0,1405200.0,624,1000000,Personal,48,7.31,3,0
Applicant_1416,50,Female,Married,4,Freelancer,26,61000.0,732000.0,595,150000,Personal,60,14.2,0,0
Applicant_1417,33,Male,Married,1,Self-Employed,10,40900.0,490800.0,821,150000,Vehicle,48,9.7,0,0
Applicant_1418,33,Female,Married,0,Self-Employed,1,43600.0,523200.0,630,400000,Home,48,10.06,1,0
Applicant_1419,38,Male,Single,3,Self-Employed,12,81100.0,973200.0,643,100000,Personal,180,10.38,0,0
Applicant_1420,52,Female,Married,0,Self-Employed,30,95000.0,1140000.0,819,750000,Personal,240,8.86,1,0
Applicant_1421,52,Female,Single,1,Freelancer,2,10600.0,127200.0,614,200000,Education,36,17.33,0,1
Applicant_1422,55,Male,Married,0,Freelancer,28,77900.0,934800.0,584,400000,Personal,180,16.92,5,0
Applicant_1423,59,Male,Married,1,Self-Employed,6,31600.0,379200.0,731,500000,Personal,180,16.51,3,1
Applicant_1424,49,Other,Married,2,Freelancer,17,49000.0,588000.0,578,250000,Vehicle,60,7.72,5,1
Applicant_1425,49,Female,Married,1,Unemployed,0,5000.0,60000.0,635,500000,Vehicle,180,9.18,3,1
Applicant_1426,64,Female,Married,0,Salaried,15,56100.0,673200.0,518,200000,Personal,60,13.54,5,1
Applicant_1427,36,Male,Single,1,Salaried,16,60300.0,723600.0,668,1000000,Education,24,17.66,1,1
Applicant_1428,64,Male,Single,1,Self-Employed,31,98100.0,1177200.0,656,100000,Personal,180,13.46,1,0
Applicant_1429,30,Male,Married,0,Unemployed,0,8200.0,98400.0,746,150000,Education,240,10.26,0,1
Applicant_1430,50,Female,Single,4,Salaried,24,66600.0,799200.0,735,300000,Education,36,15.9,2,0
Applicant_1431,45,Female,Married,1,Salaried,11,67900.0,814800.0,705,1000000,Personal,120,8.06,3,0
Applicant_1432,59,Male,Married,3,Salaried,31,96300.0,1155600.0,689,300000,Personal,36,16.64,1,0
Applicant_1433,40,Male,Divorced,0,Freelancer,18,71800.0,861600.0,642,400000,Personal,12,17.71,0,0
Applicant_1434,25,Male,Divorced,1,Unemployed,0,16700.0,200400.0,710,200000,Vehicle,24,17.63,1,1
Applicant_1435,21,Male,Single,0,Self-Employed,2,30800.0,369600.0,538,500000,Education,24,8.2,0,1
Applicant_1436,50,Male,Divorced,1,Salaried,28,105200.0,1262400.0,415,500000,Education,60,12.82,2,0
Applicant_1437,23,Male,Married,0,Unemployed,0,5000.0,60000.0,766,400000,Personal,60,13.23,1,1
Applicant_1438,34,Male,Married,1,Salaried,10,79900.0,958800.0,717,150000,Personal,240,8.74,4,0
Applicant_1439,50,Male,Single,1,Freelancer,5,23000.0,276000.0,637,150000,Home,24,12.79,4,1
Applicant_1440,24,Male,Married,0,Salaried,2,49300.0,591600.0,757,100000,Education,36,13.94,0,0
Applicant_1441,38,Male,Single,2,Self-Employed,4,40200.0,482400.0,576,400000,Education,12,10.28,5,1
Applicant_1442,57,Male,Married,4,Self-Employed,26,71700.0,860400.0,579,300000,Business,240,10.13,5,0
Applicant_1443,45,Male,Single,0,Self-Employed,4,56500.0,678000.0,565,400000,Vehicle,60,7.19,2,0
Applicant_1444,21,Male,Married,2,Unemployed,0,5000.0,60000.0,706,100000,Education,12,17.5,3,1
Applicant_1445,35,Male,Married,2,Unemployed,0,5000.0,60000.0,491,200000,Home,240,15.74,0,1
Applicant_1446,29,Male,Single,1,Freelancer,9,5000.0,60000.0,573,50000,Home,24,15.23,5,1
Applicant_1447,35,Female,Single,3,Salaried,2,30900.0,370800.0,678,100000,Home,36,6.75,1,0
Applicant_1448,44,Female,Married,4,Salaried,18,96600.0,1159200.0,529,400000,Home,12,13.68,4,0
Applicant_1449,24,Female,Single,1,Self-Employed,0,53900.0,646800.0,583,250000,Home,120,8.58,1,1
Applicant_1450,32,Male,Married,2,Unemployed,0,5000.0,60000.0,428,1000000,Personal,48,14.11,3,1
Applicant_1451,57,Female,Married,2,Self-Employed,34,97400.0,1168800.0,710,150000,Education,240,13.64,1,0
Applicant_1452,57,Female,Married,1,Unemployed,0,5000.0,60000.0,581,100000,Personal,240,16.3,1,1
Applicant_1453,63,Male,Married,1,Unemployed,0,5000.0,60000.0,540,150000,Education,24,9.44,4,1
Applicant_1454,26,Male,Single,4,Self-Employed,0,20800.0,249600.0,520,200000,Business,36,6.82,2,1
Applicant_1455,59,Female,Single,2,Freelancer,12,63700.0,764400.0,608,1000000,Vehicle,24,17.01,3,1
Applicant_1456,44,Male,Single,0,Unemployed,0,12600.0,151200.0,491,1000000,Personal,24,16.95,1,1
Applicant_1457,31,Male,Divorced,0,Freelancer,13,55100.0,661200.0,844,250000,Home,240,11.74,4,0
Applicant_1458,33,Female,Married,4,Self-Employed,13,41000.0,492000.0,411,500000,Home,12,7.4,2,1
Applicant_1459,54,Female,Married,0,Freelancer,16,58500.0,702000.0,604,750000,Home,12,12.23,0,0
Applicant_1460,45,Male,Single,2,Salaried,4,13400.0,160800.0,660,100000,Education,48,12.53,3,1
Applicant_1461,27,Male,Married,0,Self-Employed,4,55600.0,667200.0,572,150000,Personal,60,15.95,0,0
Applicant_1462,24,Male,Married,0,Salaried,6,55900.0,670800.0,671,200000,Personal,48,14.75,3,0
Applicant_1463,28,Female,Married,0,Salaried,1,21800.0,261600.0,570,400000,Home,120,7.31,1,1
Applicant_1464,40,Male,Married,1,Freelancer,15,79200.0,950400.0,803,300000,Business,240,14.61,2,0
Applicant_1465,49,Male,Married,0,Self-Employed,13,34100.0,409200.0,538,300000,Home,36,8.06,2,1
Applicant_1466,30,Female,Single,2,Salaried,12,72000.0,864000.0,414,1000000,Home,180,7.53,2,1
Applicant_1467,63,Male,Married,2,Salaried,32,112300.0,1347600.0,520,400000,Personal,36,11.08,2,0
Applicant_1468,54,Female,Married,1,Unemployed,0,5000.0,60000.0,688,50000,Home,24,7.39,4,1
Applicant_1469,46,Male,Married,2,Freelancer,5,34400.0,412800.0,638,500000,Personal,12,16.04,1,1
Applicant_1470,61,Male,Married,1,Salaried,10,35400.0,424800.0,725,750000,Vehicle,24,11.83,1,1
Applicant_1471,23,Female,Single,1,Unemployed,0,5000.0,60000.0,700,100000,Business,60,13.25,0,1
Applicant_1472,26,Male,Married,1,Salaried,8,40000.0,480000.0,586,50000,Home,24,13.13,1,0
Applicant_1473,25,Male,Married,1,Self-Employed,7,39800.0,477600.0,601,200000,Personal,120,17.75,0,0
Applicant_1474,25,Male,Single,4,Self-Employed,7,58700.0,704400.0,611,100000,Personal,36,17.03,2,0
Applicant_1475,43,Female,Married,2,Unemployed,0,6000.0,72000.0,838,300000,Vehicle,120,16.26,1,1
Applicant_1476,29,Female,Married,1,Freelancer,9,44400.0,532800.0,719,150000,Vehicle,36,10.91,3,0
Applicant_1477,55,Other,Married,2,Salaried,2,28800.0,345600.0,839,750000,Home,120,8.17,1,1
Applicant_1478,40,Male,Married,1,Self-Employed,16,59000.0,708000.0,734,500000,Vehicle,48,13.31,0,0
Applicant_1479,62,Male,Married,0,Salaried,21,68100.0,817200.0,643,400000,Home,180,11.56,1,0
Applicant_1480,55,Male,Single,1,Self-Employed,28,72600.0,871200.0,548,400000,Education,240,9.09,0,0
Applicant_1481,38,Female,Married,2,Self-Employed,13,52100.0,625200.0,670,400000,Education,120,7.62,0,0
Applicant_1482,37,Male,Married,1,Salaried,1,43100.0,517200.0,643,250000,Education,24,11.52,3,0
Applicant_1483,44,Other,Married,3,Self-Employed,25,76400.0,916800.0,640,500000,Vehicle,240,13.98,1,0
Applicant_1484,23,Male,Married,1,Salaried,0,35100.0,421200.0,629,200000,Education,12,13.69,0,0
Applicant_1485,52,Other,Married,1,Self-Employed,8,61400.0,736800.0,444,250000,Business,60,15.4,0,0
Applicant_1486,55,Female,Single,4,Freelancer,10,37500.0,450000.0,776,150000,Vehicle,60,11.87,1,0
Applicant_1487,58,Female,Single,1,Salaried,6,32000.0,384000.0,644,150000,Business,120,10.2,2,0
Applicant_1488,33,Male,Married,3,Unemployed,0,13500.0,162000.0,508,100000,Education,12,12.7,1,1
Applicant_1489,45,Male,Married,3,Salaried,21,86000.0,1032000.0,698,250000,Business,60,17.71,0,0
Applicant_1490,29,Male,Married,4,Self-Employed,1,41900.0,502800.0,564,100000,Personal,120,7.02,1,0
Applicant_1491,24,Male,Married,0,Self-Employed,5,54400.0,652800.0,706,1000000,Business,120,12.58,5,1
Applicant_1492,34,Male,Married,0,Salaried,3,52800.0,633600.0,738,200000,Home,12,10.29,1,0
Applicant_1493,57,Male,Married,2,Salaried,13,66400.0,796800.0,751,1000000,Personal,12,7.71,0,0
Applicant_1494,54,Male,Married,2,Unemployed,0,40900.0,490800.0,633,50000,Business,48,11.5,2,1
Applicant_1495,31,Female,Married,2,Self-Employed,12,39700.0,476400.0,608,100000,Business,120,13.87,3,0
Applicant_1496,61,Female,Married,0,Salaried,24,79200.0,950400.0,587,50000,Vehicle,24,12.57,0,0
Applicant_1497,23,Male,Married,0,Salaried,4,62500.0,750000.0,577,100000,Home,240,6.84,2,0
Applicant_1498,48,Other,Single,1,Freelancer,12,51100.0,613200.0,648,200000,Education,36,13.16,3,0
Applicant_1499,49,Male,Married,0,Salaried,4,59400.0,712800.0,629,50000,Personal,36,9.17,0,0
Applicant_1500,29,Male,Single,0,Freelancer,11,49500.0,594000.0,567,300000,Education,120,10.43,4,1
Applicant_1501,23,Male,Single,0,Salaried,3,66600.0,799200.0,535,50000,Education,24,10.09,2,0
Applicant_1502,45,Female,Single,0,Self-Employed,5,29900.0,358800.0,639,150000,Home,60,16.37,1,0
Applicant_1503,54,Male,Single,2,Salaried,25,110100.0,1321200.0,606,100000,Business,180,7.05,5,0
Applicant_1504,32,Male,Married,2,Freelancer,5,52600.0,631200.0,535,100000,Vehicle,12,10.5,0,0
Applicant_1505,62,Female,Single,0,Self-Employed,13,42800.0,513600.0,733,200000,Home,36,11.04,2,0
Applicant_1506,29,Male,Single,0,Self-Employed,7,58500.0,702000.0,827,750000,Home,48,13.62,3,0
Applicant_1507,35,Female,Married,2,Salaried,7,53400.0,640800.0,746,150000,Home,60,15.57,1,0
Applicant_1508,60,Female,Married,1,Self-Employed,38,101900.0,1222800.0,577,300000,Personal,240,14.87,0,0
Applicant_1509,45,Other,Single,3,Salaried,16,43700.0,524400.0,644,1000000,Business,48,15.16,1,1
Applicant_1510,25,Male,Married,2,Salaried,4,32800.0,393600.0,804,150000,Home,36,8.71,0,0
Applicant_1511,31,Male,Married,3,Freelancer,10,55600.0,667200.0,532,1000000,Personal,24,16.98,2,1
Applicant_1512,54,Male,Divorced,2,Freelancer,25,87200.0,1046400.0,728,250000,Home,24,11.26,2,0
Applicant_1513,44,Male,Married,1,Salaried,9,54800.0,657600.0,505,750000,Vehicle,48,6.63,1,1
Applicant_1514,35,Male,Single,2,Unemployed,0,17300.0,207600.0,818,150000,Vehicle,120,14.18,2,1
Applicant_1515,58,Male,Married,0,Unemployed,0,19200.0,230400.0,606,500000,Vehicle,60,13.45,0,1
Applicant_1516,28,Other,Married,0,Self-Employed,9,55300.0,663600.0,872,300000,Home,36,7.95,0,0
Applicant_1517,25,Female,Single,0,Self-Employed,4,32200.0,386400.0,822,500000,Personal,12,17.54,3,1
Applicant_1518,46,Male,Married,1,Unemployed,0,11600.0,139200.0,639,100000,Home,24,12.96,0,1
Applicant_1519,38,Male,Married,0,Self-Employed,13,68300.0,819600.0,578,750000,Personal,48,11.9,0,0
Applicant_1520,26,Male,Divorced,0,Self-Employed,8,61100.0,733200.0,669,50000,Home,180,11.08,4,0
Applicant_1521,57,Male,Married,2,Self-Employed,6,60000.0,720000.0,631,150000,Business,240,8.91,1,0
Applicant_1522,33,Female,Married,4,Salaried,6,31600.0,379200.0,609,200000,Personal,36,17.46,2,0
Applicant_1523,48,Female,Married,0,Freelancer,25,67400.0,808800.0,484,300000,Personal,60,14.57,0,0
Applicant_1524,25,Female,Married,1,Self-Employed,6,18500.0,222000.0,598,200000,Business,120,13.03,0,0
Applicant_1525,33,Female,Married,0,Self-Employed,1,48200.0,578400.0,538,100000,Personal,12,13.76,1,0
Applicant_1526,37,Male,Married,4,Salaried,15,66800.0,801600.0,705,150000,Education,240,16.16,2,0
Applicant_1527,60,Female,Married,0,Salaried,7,60500.0,726000.0,749,150000,Personal,12,13.81,5,0
Applicant_1528,52,Male,Married,3,Salaried,14,45900.0,550800.0,724,300000,Vehicle,120,7.82,2,0
Applicant_1529,49,Female,Married,0,Salaried,24,109000.0,1308000.0,684,250000,Personal,24,14.52,0,0
Applicant_1530,23,Male,Divorced,3,Freelancer,5,17100.0,205200.0,564,250000,Personal,12,13.0,1,1
Applicant_1531,60,Male,Married,0,Salaried,40,131600.0,1579200.0,670,200000,Vehicle,36,17.61,0,0
Applicant_1532,54,Male,Married,0,Salaried,14,69800.0,837600.0,729,200000,Personal,24,14.94,0,0
Applicant_1533,60,Male,Single,0,Self-Employed,24,80200.0,962400.0,591,750000,Vehicle,24,10.46,1,0
Applicant_1534,47,Female,Married,0,Self-Employed,6,42900.0,514800.0,661,400000,Home,24,8.06,1,0
Applicant_1535,33,Male,Single,3,Salaried,9,48400.0,580800.0,635,500000,Personal,120,12.05,0,0
Applicant_1536,53,Male,Single,2,Salaried,7,73400.0,880800.0,816,200000,Home,180,14.31,5,0
Applicant_1537,26,Male,Single,1,Unemployed,0,5200.0,62400.0,735,150000,Personal,36,8.54,2,1
Applicant_1538,44,Female,Married,4,Salaried,17,55000.0,660000.0,710,50000,Home,48,13.97,0,0
Applicant_1539,39,Male,Married,1,Freelancer,20,59200.0,710400.0,478,750000,Home,240,15.99,0,0
Applicant_1540,36,Other,Married,4,Salaried,15,71900.0,862800.0,667,750000,Home,240,8.31,3,1
Applicant_1541,60,Female,Married,0,Self-Employed,2,52500.0,630000.0,634,100000,Education,12,14.62,4,0
Applicant_1542,48,Female,Married,3,Salaried,0,30900.0,370800.0,633,200000,Home,12,7.28,2,0
Applicant_1543,53,Female,Married,0,Freelancer,12,40900.0,490800.0,493,200000,Business,48,6.59,1,0
Applicant_1544,61,Male,Married,1,Salaried,31,102400.0,1228800.0,541,50000,Home,24,6.88,3,0
Applicant_1545,33,Male,Married,1,Salaried,11,75100.0,901200.0,643,100000,Personal,240,13.76,4,0
Applicant_1546,63,Female,Married,1,Salaried,30,79500.0,954000.0,761,500000,Home,60,17.69,0,0
Applicant_1547,45,Male,Married,2,Freelancer,8,48600.0,583200.0,590,300000,Home,36,15.37,3,1
Applicant_1548,62,Male,Married,1,Freelancer,1,20000.0,240000.0,610,50000,Vehicle,24,9.43,3,0
Applicant_1549,56,Female,Married,4,Salaried,7,49100.0,589200.0,828,400000,Business,24,7.32,1,0
Applicant_1550,47,Male,Divorced,4,Salaried,26,122000.0,1464000.0,620,400000,Business,24,13.59,0,0
Applicant_1551,58,Female,Single,4,Freelancer,24,70100.0,841200.0,637,300000,Personal,12,6.54,2,0
Applicant_1552,27,Male,Single,4,Freelancer,4,44300.0,531600.0,638,500000,Home,120,15.61,0,0
Applicant_1553,25,Female,Married,2,Self-Employed,4,53800.0,645600.0,515,250000,Home,120,9.3,0,0
Applicant_1554,63,Male,Single,4,Unemployed,0,5000.0,60000.0,707,100000,Personal,180,9.94,5,1
Applicant_1555,51,Female,Married,3,Salaried,1,14300.0,171600.0,584,200000,Business,120,10.46,1,1
Applicant_1556,43,Male,Single,1,Salaried,9,70300.0,843600.0,646,500000,Vehicle,12,15.28,1,0
Applicant_1557,62,Male,Married,2,Salaried,37,97700.0,1172400.0,694,500000,Education,120,9.56,0,0
Applicant_1558,30,Female,Single,3,Self-Employed,6,22000.0,264000.0,844,250000,Education,60,9.77,1,0
Applicant_1559,52,Male,Married,2,Salaried,2,59400.0,712800.0,518,300000,Home,36,12.72,2,1
Applicant_1560,63,Male,Married,1,Salaried,37,98700.0,1184400.0,736,750000,Business,180,11.82,0,0
Applicant_1561,50,Male,Single,0,Salaried,21,70400.0,844800.0,736,1000000,Education,24,17.49,1,0
Applicant_1562,59,Female,Married,3,Self-Employed,39,142600.0,1711200.0,586,1000000,Personal,240,9.53,0,0
Applicant_1563,51,Male,Single,4,Salaried,32,79100.0,949200.0,709,1000000,Vehicle,180,7.56,1,0
Applicant_1564,38,Female,Married,1,Salaried,19,59200.0,710400.0,814,100000,Business,120,12.72,3,0
Applicant_1565,56,Male,Divorced,0,Unemployed,0,5000.0,60000.0,573,250000,Home,180,8.62,0,1
Applicant_1566,22,Male,Single,1,Salaried,0,36400.0,436800.0,674,750000,Home,180,11.26,0,1
Applicant_1567,34,Female,Divorced,2,Salaried,2,30600.0,367200.0,690,150000,Business,12,8.65,1,0
Applicant_1568,33,Female,Married,1,Self-Employed,7,31600.0,379200.0,703,300000,Personal,48,16.63,2,1
Applicant_1569,49,Female,Divorced,2,Freelancer,5,57600.0,691200.0,726,200000,Business,12,10.27,1,0
Applicant_1570,32,Other,Married,4,Self-Employed,0,38900.0,466800.0,666,200000,Home,24,15.41,2,0
Applicant_1571,59,Male,Single,2,Salaried,12,72800.0,873600.0,701,150000,Vehicle,24,17.41,0,0
Applicant_1572,22,Male,Married,1,Freelancer,0,22900.0,274800.0,558,1000000,Business,12,17.32,1,1
Applicant_1573,52,Male,Single,4,Self-Employed,20,79300.0,951600.0,666,50000,Vehicle,240,12.54,0,0
Applicant_1574,33,Female,Single,2,Salaried,15,84000.0,1008000.0,602,500000,Education,48,17.81,0,0
Applicant_1575,47,Female,Single,0,Self-Employed,16,52100.0,625200.0,527,250000,Education,48,14.04,1,0
Applicant_1576,61,Male,Single,1,Self-Employed,31,101000.0,1212000.0,599,100000,Home,180,7.98,1,0
Applicant_1577,37,Male,Married,2,Self-Employed,0,45400.0,544800.0,676,50000,Vehicle,24,16.72,0,0
Applicant_1578,60,Male,Married,3,Unemployed,0,28200.0,338400.0,693,50000,Home,180,11.89,0,1
Applicant_1579,51,Female,Divorced,4,Self-Employed,7,78200.0,938400.0,523,200000,Home,12,8.26,2,0
Applicant_1580,54,Male,Single,1,Freelancer,0,26000.0,312000.0,556,200000,Home,240,15.6,1,1
Applicant_1581,44,Male,Divorced,0,Self-Employed,1,54100.0,649200.0,722,300000,Business,36,13.68,0,0
Applicant_1582,55,Male,Divorced,0,Salaried,36,71900.0,862800.0,700,400000,Vehicle,240,16.64,0,0
Applicant_1583,26,Female,Single,2,Self-Employed,7,72300.0,867600.0,738,50000,Business,36,16.01,2,0
Applicant_1584,39,Female,Married,2,Salaried,19,67100.0,805200.0,786,1000000,Personal,24,10.18,0,0
Applicant_1585,50,Female,Married,1,Salaried,20,76400.0,916800.0,703,100000,Vehicle,48,9.45,1,0
Applicant_1586,27,Male,Married,1,Freelancer,9,49600.0,595200.0,608,150000,Home,36,14.94,1,0
Applicant_1587,30,Male,Married,4,Self-Employed,4,40700.0,488400.0,661,750000,Vehicle,12,13.09,3,1
Applicant_1588,61,Female,Married,3,Salaried,34,110900.0,1330800.0,815,200000,Personal,180,7.3,3,0
Applicant_1589,52,Other,Married,0,Salaried,14,91800.0,1101600.0,900,300000,Personal,60,8.59,2,0
Applicant_1590,54,Male,Single,2,Salaried,29,92200.0,1106400.0,696,100000,Home,60,8.24,1,0
Applicant_1591,48,Male,Married,2,Freelancer,3,14700.0,176400.0,703,100000,Home,48,13.28,2,0
Applicant_1592,35,Male,Single,0,Salaried,10,87200.0,1046400.0,722,100000,Education,120,7.49,2,0
Applicant_1593,50,Male,Married,1,Self-Employed,14,70900.0,850800.0,652,250000,Home,60,8.89,1,0
Applicant_1594,57,Female,Married,0,Self-Employed,22,107800.0,1293600.0,766,750000,Personal,12,12.77,4,0
Applicant_1595,49,Male,Married,0,Self-Employed,8,64000.0,768000.0,750,300000,Home,120,8.03,5,0
Applicant_1596,42,Male,Divorced,2,Salaried,14,48100.0,577200.0,685,750000,Home,24,9.36,1,1
Applicant_1597,24,Male,Married,1,Salaried,1,51700.0,620400.0,618,300000,Vehicle,24,16.93,3,1
Applicant_1598,40,Male,Married,1,Freelancer,11,32200.0,386400.0,497,750000,Vehicle,12,14.52,1,1
Applicant_1599,52,Male,Married,1,Freelancer,17,59100.0,709200.0,723,250000,Vehicle,24,10.03,1,0
Applicant_1600,56,Male,Divorced,0,Self-Employed,5,43900.0,526800.0,671,50000,Personal,12,16.59,1,0
Applicant_1601,24,Male,Married,2,Self-Employed,1,12700.0,152400.0,576,300000,Business,12,9.38,0,1
Applicant_1602,47,Female,Single,1,Salaried,24,75800.0,909600.0,537,200000,Business,60,13.27,4,0
Applicant_1603,37,Male,Divorced,1,Salaried,17,107100.0,1285200.0,716,750000,Personal,120,10.74,2,0
Applicant_1604,32,Male,Married,4,Freelancer,5,38600.0,463200.0,489,300000,Education,60,15.15,1,1
Applicant_1605,42,Other,Single,1,Freelancer,23,68400.0,820800.0,679,50000,Home,48,10.77,3,0
Applicant_1606,37,Female,Married,2,Self-Employed,5,72200.0,866400.0,734,300000,Home,60,9.36,2,0
Applicant_1607,30,Female,Married,1,Self-Employed,11,51100.0,613200.0,704,150000,Business,24,13.49,0,0
Applicant_1608,21,Male,Married,3,Salaried,2,42600.0,511200.0,610,150000,Personal,120,15.07,0,0
Applicant_1609,42,Male,Married,3,Salaried,18,90900.0,1090800.0,525,400000,Personal,60,12.67,3,0
Applicant_1610,46,Male,Married,0,Self-Employed,4,37000.0,444000.0,708,100000,Home,12,14.74,3,0
Applicant_1611,38,Male,Married,2,Unemployed,0,5000.0,60000.0,770,750000,Education,60,11.35,5,1
Applicant_1612,34,Male,Married,0,Salaried,3,12200.0,146400.0,592,750000,Business,240,15.65,0,1
Applicant_1613,49,Female,Single,4,Salaried,31,88000.0,1056000.0,700,400000,Personal,24,13.23,1,0
Applicant_1614,32,Male,Single,1,Salaried,0,25800.0,309600.0,808,750000,Personal,48,8.76,2,1
Applicant_1615,56,Male,Married,3,Salaried,9,60400.0,724800.0,683,300000,Education,120,16.74,2,0
Applicant_1616,55,Female,Married,1,Self-Employed,11,47800.0,573600.0,610,750000,Personal,36,16.12,2,1
Applicant_1617,32,Male,Single,2,Unemployed,0,37400.0,448800.0,754,1000000,Vehicle,120,17.58,0,1
Applicant_1618,27,Female,Married,4,Freelancer,4,17100.0,205200.0,576,100000,Vehicle,12,13.04,0,0
Applicant_1619,49,Female,Single,3,Freelancer,6,58000.0,696000.0,520,250000,Home,24,14.27,0,0
Applicant_1620,31,Female,Married,0,Self-Employed,11,60300.0,723600.0,731,300000,Personal,24,16.43,1,0
Applicant_1621,53,Other,Single,1,Self-Employed,22,91100.0,1093200.0,609,300000,Education,180,7.1,1,0
Applicant_1622,26,Male,Single,1,Unemployed,0,16200.0,194400.0,618,200000,Personal,36,16.99,4,1
Applicant_1623,35,Male,Single,1,Salaried,1,8700.0,104400.0,587,200000,Personal,48,9.62,0,1
Applicant_1624,52,Female,Married,1,Unemployed,0,5000.0,60000.0,602,250000,Home,240,7.16,1,1
